age,job,marital,education,balance,y,sub_prob,decile
24,admin.,single,secondary,166,1,0.8829044,10
51,housemaid,divorced,primary,127,0,0.39767587,7
83,retired,divorced,primary,4565,0,0.8700679,10
39,management,married,tertiary,562,0,0.8496037,10
52,unemployed,married,secondary,1416,1,0.97560424,10
37,services,single,tertiary,1189,1,0.79282665,10
47,technician,married,secondary,1740,0,0.74990284,10
25,student,single,secondary,486,1,0.9119307,10
31,management,single,tertiary,147,0,0.9749849,10
33,services,married,secondary,2368,0,0.3476529,6
30,technician,single,secondary,167,0,0.3847045,7
22,student,single,secondary,224,0,0.33317253,6
62,admin.,married,secondary,4608,0,0.97385186,10
58,management,married,tertiary,0,1,0.8014608,10
67,retired,married,unknown,2540,1,0.9701666,10
72,admin.,married,primary,2321,1,0.8539141,10
62,retired,married,tertiary,2557,1,0.9775547,10
42,management,single,secondary,900,0,0.4382717,8
41,admin.,married,secondary,3138,1,0.8979541,10
28,management,single,tertiary,1720,1,0.9735222,10
43,blue-collar,married,secondary,408,0,0.37896708,7
68,retired,divorced,primary,2027,1,0.9595565,10
30,management,single,tertiary,13774,0,0.90384614,10
75,retired,married,primary,1765,1,0.86123633,10
24,student,single,unknown,358,0,0.9759662,10
21,student,single,unknown,1506,1,0.9025353,10
74,retired,married,tertiary,1843,1,0.97786593,10
40,entrepreneur,married,tertiary,3585,1,0.91069466,10
35,blue-collar,married,secondary,262,1,0.86116993,10
88,retired,married,secondary,433,0,0.7284176,9
49,management,married,tertiary,1093,1,0.9615719,10
39,management,married,unknown,76,1,0.97136545,10
63,admin.,divorced,secondary,4680,1,0.92257357,10
38,management,married,tertiary,1477,1,0.89763767,10
43,blue-collar,married,primary,445,0,0.26037765,4
72,retired,married,tertiary,3561,1,0.9801365,10
24,student,single,secondary,8165,1,0.91700834,10
31,management,single,tertiary,3340,1,0.97903013,10
30,technician,single,tertiary,0,0,0.8388194,10
32,student,single,unknown,0,0,0.26317778,4
24,unemployed,single,secondary,119,0,0.39495924,7
74,retired,divorced,primary,2308,0,0.9575087,10
33,blue-collar,single,primary,611,1,0.75980425,10
36,technician,married,tertiary,376,1,0.8591792,10
49,technician,married,tertiary,1071,1,0.9704352,10
29,management,married,tertiary,247,1,0.8744123,10
39,admin.,divorced,secondary,112,1,0.847423,10
75,retired,divorced,primary,852,0,0.8756568,10
78,retired,divorced,primary,527,1,0.89496076,10
61,housemaid,married,primary,2580,1,0.89277625,10
60,retired,married,secondary,975,1,0.8811547,10
35,management,married,unknown,2326,1,0.77967155,10
26,student,single,secondary,655,1,0.9092853,10
37,admin.,married,secondary,529,0,0.7615238,10
58,management,divorced,unknown,2986,1,0.9444253,10
23,self-employed,single,tertiary,780,1,0.9697071,10
67,retired,married,secondary,2048,1,0.87921125,10
27,blue-collar,married,secondary,821,0,0.35073847,6
20,student,single,unknown,2785,1,0.91688544,10
28,admin.,single,secondary,127,1,0.87486935,10
66,retired,married,primary,388,0,0.8386684,10
41,management,married,tertiary,0,1,0.7889115,10
31,student,single,tertiary,4951,1,0.9005211,10
34,management,married,tertiary,3301,1,0.9584663,10
37,management,divorced,tertiary,488,1,0.73959213,10
81,retired,married,primary,1154,1,0.80692333,10
46,management,divorced,tertiary,624,1,0.9714409,10
28,admin.,married,secondary,242,0,0.2267215,3
33,blue-collar,married,secondary,889,0,0.57724303,9
37,management,married,tertiary,257,0,0.24392392,3
46,services,married,primary,4343,1,0.45772684,8
33,blue-collar,married,primary,-195,0,0.15509377,1
35,management,single,tertiary,151,0,0.3040008,5
32,blue-collar,single,secondary,427,0,0.33809304,6
26,management,single,tertiary,1,0,0.299514,5
35,management,single,tertiary,1120,0,0.6153579,9
35,student,single,secondary,278,0,0.3328878,6
31,student,single,secondary,0,0,0.7980487,10
44,management,divorced,tertiary,2367,1,0.9775984,10
23,technician,single,secondary,283,1,0.92964655,10
40,entrepreneur,married,secondary,6403,1,0.8797982,10
41,technician,married,secondary,1819,1,0.8799688,10
27,management,married,tertiary,802,1,0.85105443,10
45,admin.,single,secondary,375,0,0.4976765,8
70,retired,married,primary,3782,0,0.824588,10
36,management,single,tertiary,5958,1,0.9647371,10
60,admin.,married,secondary,3735,1,0.9810043,10
55,management,married,secondary,2693,1,0.9762897,10
58,technician,married,secondary,99,1,0.6148282,9
55,management,divorced,tertiary,7010,0,0.9100806,10
43,unemployed,married,secondary,0,1,0.7799996,10
26,management,single,tertiary,1027,1,0.88763547,10
25,management,single,tertiary,3902,1,0.9259943,10
31,housemaid,married,secondary,243,1,0.6574221,9
55,admin.,married,secondary,0,0,0.9638514,10
33,management,married,tertiary,289,0,0.8174382,10
55,management,divorced,tertiary,26306,0,0.7531053,10
54,services,single,secondary,0,1,0.7932221,10
33,management,single,tertiary,224,1,0.97135633,10
46,management,married,tertiary,7485,0,0.8982357,10
29,unemployed,single,secondary,1055,1,0.9111128,10
28,admin.,single,tertiary,313,0,0.8715132,10
36,admin.,single,secondary,60,1,0.7720788,10
31,management,single,tertiary,2590,0,0.9128256,10
59,management,married,tertiary,5397,1,0.9800836,10
20,student,single,unknown,179,0,0.88184226,10
37,blue-collar,single,unknown,217,1,0.84892976,10
30,technician,single,secondary,1532,0,0.8995286,10
35,technician,married,tertiary,0,0,0.7409053,10
36,unemployed,married,secondary,17458,0,0.6859154,9
82,retired,divorced,primary,928,0,0.8280815,10
34,management,married,tertiary,937,0,0.8833488,10
28,management,single,tertiary,6551,1,0.9053791,10
31,blue-collar,married,secondary,812,0,0.7628649,10
30,self-employed,single,tertiary,655,1,0.96645755,10
38,management,married,tertiary,845,0,0.83223647,10
35,admin.,single,secondary,303,1,0.89860946,10
39,admin.,married,tertiary,1322,0,0.77008283,10
36,self-employed,married,tertiary,980,0,0.8854548,10
40,management,single,tertiary,3840,1,0.9678522,10
32,blue-collar,single,secondary,2093,1,0.8696226,10
38,management,married,tertiary,0,0,0.44542032,8
49,management,married,tertiary,1167,1,0.951101,10
50,services,married,secondary,2376,1,0.78729844,10
29,unemployed,single,secondary,670,0,0.3269177,5
36,unemployed,married,secondary,923,0,0.13714872,1
55,services,divorced,secondary,0,1,0.9342795,10
89,retired,married,primary,0,0,0.38674474,7
81,retired,divorced,primary,949,1,0.88040733,10
72,retired,married,primary,4657,0,0.7497748,10
34,management,married,tertiary,812,0,0.68205386,9
23,student,single,secondary,1062,0,0.7111726,9
31,technician,married,tertiary,3338,0,0.6117973,9
24,management,single,tertiary,393,1,0.8626941,10
77,retired,married,tertiary,0,0,0.6874349,9
28,admin.,single,unknown,174,0,0.74320906,10
34,admin.,single,secondary,43,0,0.15411781,1
69,admin.,married,secondary,813,0,0.5999845,9
38,services,married,secondary,2678,1,0.9053661,10
48,management,single,tertiary,334,1,0.9453008,10
35,management,married,secondary,683,0,0.10773302,1
32,management,single,tertiary,414,0,0.2954148,5
31,management,married,unknown,385,0,0.6138776,9
48,management,divorced,tertiary,-130,0,0.6307729,9
39,technician,married,tertiary,386,0,0.4837643,8
61,retired,married,secondary,11,1,0.92037845,10
67,retired,married,primary,4416,1,0.8017997,10
28,management,single,tertiary,390,1,0.94605553,10
29,services,single,secondary,1934,1,0.75879,10
43,blue-collar,married,secondary,625,0,0.13959868,1
27,management,single,tertiary,1377,0,0.4653621,8
34,technician,single,secondary,3311,0,0.706453,9
60,admin.,married,secondary,4348,0,0.6045717,9
35,admin.,married,tertiary,318,0,0.62322015,9
37,blue-collar,married,unknown,444,0,0.6770202,9
58,unemployed,married,tertiary,1333,0,0.7568416,10
42,technician,married,secondary,2152,0,0.69391763,9
54,blue-collar,single,secondary,1633,0,0.51501584,9
31,technician,married,secondary,439,0,0.4551584,8
35,blue-collar,married,secondary,137,0,0.36159626,6
21,technician,single,secondary,519,0,0.4920073,8
34,blue-collar,married,tertiary,20,0,0.34460267,6
21,student,single,secondary,57,0,0.41205218,7
49,management,married,tertiary,2037,0,0.51871896,9
30,services,single,tertiary,21,0,0.30745676,5
34,admin.,single,secondary,239,0,0.42980108,8
31,student,single,secondary,3511,1,0.9476458,10
71,retired,married,secondary,1696,1,0.8106668,10
33,self-employed,married,tertiary,1278,1,0.7637832,10
47,self-employed,married,tertiary,1011,1,0.7853355,10
39,management,married,tertiary,2939,1,0.8119429,10
27,technician,single,secondary,927,0,0.8201301,10
26,unemployed,single,tertiary,3466,1,0.8121769,10
47,housemaid,single,tertiary,3232,0,0.7631902,10
79,retired,divorced,primary,336,0,0.7855865,10
22,admin.,single,secondary,372,1,0.8387649,10
34,management,single,tertiary,549,1,0.7521367,10
26,management,single,tertiary,1592,0,0.82593405,10
40,housemaid,married,tertiary,0,0,0.25466505,4
24,technician,single,tertiary,368,0,0.83716553,10
60,retired,married,secondary,7038,0,0.67848927,9
28,management,single,tertiary,616,0,0.9270395,10
55,admin.,divorced,secondary,0,0,0.5507271,9
26,student,single,secondary,706,0,0.62369484,9
36,admin.,single,tertiary,5007,0,0.7347084,10
32,student,single,secondary,1102,1,0.7049364,9
48,services,divorced,unknown,973,1,0.9507656,10
73,retired,married,secondary,2850,0,0.80147016,10
38,admin.,married,secondary,5270,0,0.78874075,10
32,management,married,tertiary,927,0,0.7666973,10
51,management,married,tertiary,5108,0,0.70790356,9
29,unemployed,married,secondary,687,0,0.7924343,10
32,management,single,tertiary,3289,0,0.781552,10
32,technician,single,unknown,491,1,0.9301478,10
36,technician,single,secondary,966,0,0.7114053,9
58,admin.,divorced,secondary,3337,1,0.7365622,10
48,admin.,married,secondary,368,1,0.9250394,10
34,admin.,married,secondary,247,1,0.6902494,9
37,blue-collar,married,secondary,1403,0,0.5205362,9
21,blue-collar,single,primary,-42,0,0.32995448,6
36,management,single,tertiary,335,0,0.47006285,8
28,services,single,secondary,1347,0,0.704137,9
70,retired,divorced,secondary,4572,0,0.71972036,9
27,student,single,tertiary,838,0,0.83108336,10
51,entrepreneur,divorced,tertiary,315,0,0.7909836,10
28,unknown,single,unknown,326,1,0.9457787,10
48,admin.,married,secondary,0,0,0.5561984,9
36,technician,single,secondary,12264,1,0.92497504,10
67,retired,married,secondary,203,1,0.9476884,10
39,management,married,tertiary,839,0,0.59999853,9
30,management,single,tertiary,502,1,0.94690216,10
62,retired,married,secondary,2917,0,0.80199134,10
27,admin.,married,tertiary,346,1,0.78063023,10
58,admin.,married,secondary,3927,0,0.71610105,9
24,student,single,secondary,1809,1,0.9565869,10
32,admin.,married,secondary,1229,0,0.9315157,10
52,technician,married,secondary,553,0,0.69979364,9
46,admin.,married,secondary,171,0,0.55389977,9
35,blue-collar,divorced,unknown,172,0,0.5445997,9
33,management,single,tertiary,816,1,0.6894236,9
29,admin.,married,secondary,535,0,0.7104083,9
51,retired,married,secondary,0,0,0.4562973,8
42,management,married,tertiary,298,0,0.6967168,9
27,unemployed,single,primary,93,0,0.47422192,8
59,retired,divorced,primary,606,0,0.4231189,7
31,management,married,tertiary,4328,1,0.9180039,10
25,blue-collar,single,secondary,1857,1,0.8981593,10
38,management,married,tertiary,1257,0,0.77165157,10
43,admin.,single,secondary,386,0,0.9514926,10
27,student,single,secondary,279,1,0.82795507,10
25,admin.,single,tertiary,2916,0,0.8750286,10
75,retired,divorced,secondary,1092,0,0.8211589,10
33,self-employed,single,tertiary,658,0,0.7344381,10
33,management,single,tertiary,131,1,0.70392525,9
63,management,married,tertiary,0,0,0.7053673,9
38,blue-collar,single,secondary,0,0,0.332366,6
25,management,single,tertiary,1650,0,0.5492444,9
36,management,single,tertiary,2646,1,0.95828867,10
62,self-employed,divorced,tertiary,6,1,0.9519425,10
29,self-employed,single,tertiary,1579,1,0.9490771,10
26,blue-collar,single,secondary,2007,1,0.94342536,10
38,management,married,tertiary,413,1,0.9495646,10
29,admin.,married,tertiary,167,0,0.60625714,9
26,technician,single,secondary,342,0,0.80239975,10
43,technician,married,secondary,297,0,0.6420027,9
86,retired,married,primary,1255,0,0.9284284,10
59,technician,married,secondary,1,1,0.9280909,10
51,management,married,tertiary,469,1,0.9549844,10
28,self-employed,single,tertiary,159,1,0.83954084,10
36,blue-collar,single,tertiary,1830,0,0.76724535,10
53,admin.,married,secondary,459,0,0.9183818,10
40,management,married,tertiary,0,0,0.58684605,9
27,technician,single,secondary,643,1,0.90676594,10
38,management,married,tertiary,276,0,0.7546108,10
57,admin.,married,secondary,16873,0,0.57309616,9
28,management,single,tertiary,9710,0,0.79205006,10
37,management,married,secondary,209,0,0.72969854,9
42,admin.,married,unknown,756,0,0.7281027,9
41,management,divorced,tertiary,3355,0,0.78845406,10
47,admin.,married,secondary,1387,0,0.6286858,9
61,retired,married,secondary,938,0,0.9503349,10
45,management,married,secondary,2897,0,0.7217234,9
39,services,single,secondary,471,0,0.5093379,8
60,retired,divorced,secondary,514,1,0.94397336,10
40,housemaid,married,primary,979,0,0.63844246,9
29,self-employed,single,tertiary,270,0,0.61314845,9
42,unemployed,married,secondary,1289,1,0.94361013,10
29,blue-collar,single,secondary,2806,0,0.841862,10
26,admin.,married,tertiary,319,0,0.78145975,10
33,management,single,tertiary,718,0,0.93423605,10
47,admin.,married,secondary,3676,1,0.9651537,10
28,management,married,tertiary,1918,0,0.7861935,10
45,management,single,tertiary,2048,1,0.752116,10
43,unemployed,married,tertiary,0,1,0.9610218,10
22,management,single,tertiary,104,1,0.9631186,10
34,technician,married,secondary,159,1,0.75520444,10
29,management,single,tertiary,600,0,0.79332745,10
64,retired,married,secondary,466,1,0.8704782,10
39,admin.,divorced,secondary,728,1,0.73519284,10
35,management,married,secondary,724,0,0.93236935,10
26,student,single,secondary,316,0,0.8564357,10
27,management,single,tertiary,107,1,0.8250002,10
69,retired,divorced,secondary,4189,0,0.9529028,10
32,student,single,tertiary,922,0,0.8098062,10
25,technician,single,secondary,3843,0,0.87659806,10
66,retired,married,secondary,3409,0,0.82189417,10
26,technician,single,secondary,4859,0,0.8955505,10
49,blue-collar,married,secondary,1946,1,0.9533545,10
25,admin.,single,tertiary,1734,0,0.86037993,10
34,admin.,single,tertiary,1077,0,0.85413194,10
42,management,married,unknown,1519,1,0.9537437,10
64,management,married,tertiary,5112,1,0.8492899,10
44,management,single,tertiary,1090,1,0.9511474,10
36,technician,married,tertiary,521,1,0.80010575,10
43,management,married,tertiary,2450,0,0.7752267,10
64,retired,divorced,secondary,4833,1,0.8806538,10
30,self-employed,single,secondary,1031,0,0.78073674,10
58,retired,married,primary,742,0,0.6781267,9
75,retired,married,tertiary,4912,0,0.88101083,10
52,admin.,married,secondary,423,0,0.5800027,9
30,management,single,tertiary,2344,0,0.7385851,10
29,student,single,secondary,1925,1,0.9593412,10
52,management,married,secondary,335,1,0.8448591,10
26,student,single,secondary,108,0,0.9745495,10
52,technician,married,secondary,371,1,0.93590343,10
49,technician,married,secondary,2400,0,0.8235129,10
27,unemployed,single,secondary,771,1,0.91876465,10
54,management,divorced,tertiary,5475,1,0.97463554,10
37,management,married,tertiary,203,1,0.96855795,10
48,admin.,married,secondary,50,1,0.7583392,10
28,technician,single,tertiary,11862,1,0.9167156,10
46,technician,married,secondary,9299,0,0.93048376,10
20,student,single,secondary,88,0,0.8632071,10
77,retired,married,secondary,820,1,0.96596587,10
63,retired,single,tertiary,791,1,0.8773964,10
27,student,single,secondary,1164,0,0.8877229,10
34,technician,single,secondary,1279,1,0.9292884,10
66,retired,married,primary,8,0,0.72709954,9
59,entrepreneur,married,secondary,496,1,0.9468689,10
29,blue-collar,single,tertiary,455,1,0.95930535,10
25,technician,single,secondary,325,1,0.899648,10
38,management,married,tertiary,536,1,0.9575502,10
31,technician,single,secondary,845,0,0.81647646,10
38,management,single,tertiary,1373,0,0.8250678,10
57,unemployed,divorced,primary,282,0,0.8786302,10
33,admin.,single,tertiary,146,1,0.9710916,10
61,retired,married,primary,2686,0,0.82438666,10
43,management,single,tertiary,2081,1,0.83938354,10
37,technician,married,secondary,480,1,0.84722084,10
47,admin.,single,secondary,1693,1,0.82535225,10
77,retired,divorced,primary,2693,0,0.8880582,10
63,retired,married,secondary,1495,1,0.9096393,10
61,self-employed,married,tertiary,10861,1,0.9583433,10
44,technician,single,unknown,11115,0,0.9708529,10
30,management,single,tertiary,985,1,0.95647836,10
34,blue-collar,married,secondary,152,0,0.8380248,10
74,retired,married,secondary,935,1,0.97389627,10
31,admin.,single,secondary,410,1,0.96433616,10
33,admin.,married,secondary,51,1,0.95155746,10
